matricula,nome,idade,curso,cidade,uf,cra
20267673,Amanda Pereira Vieira Almeida,29,Engenharia Eletrica,Pirapora,GO,7.36
20267674,Enzo Souza Nascimento,22,Agronomia,Teofilo Otoni,MG,7.58
20267675,Guilherme Pereira,46,Agronomia,Montes Claros,ES,7.42
20267676,Beatriz Almeida,51,Quimica,Brasilia de Minas,RJ,9.22
20267677,Samuel Gomes,21,Quimica,Sao Francisco,RJ,5.29
20267678,Debora Medeiros Andrade,55,Sistemas de Informacao,Janauba,RJ,5.13
20267679,Matheus Medeiros Costa Castro,18,Quimica,Porteirinha,GO,7.11
20267680,Luana Cavalcanti Rodrigues,22,Quimica,Juiz de Fora,BA,9.48
20267681,Pedro Cardoso Souza,29,Quimica,Uberlandia,GO,5.35
20267682,Enzo Cardoso Ribeiro,49,Ciencia da Computacao,Almenara,BA,8.58
20267683,Lucas Marques,28,Engenharia Eletrica,Montes Claros,ES,6.01
20267684,Mariana Santos Pinto,23,Engenharia de Software,Diamantina,GO,5.6
20267685,Felipe Soares Rodrigues,39,Analise e Desenvolvimento de Sistemas,Salinas,GO,5.34
20267686,Gustavo Costa Almeida Souza,48,Analise e Desenvolvimento de Sistemas,Salinas,BA,7.88
20267687,Felipe Moura,48,Sistemas de Informacao,Lavras,RJ,9.56
20267688,Carlos Barbosa,27,Analise e Desenvolvimento de Sistemas,Lavras,RJ,8.29
20267689,Bruno Pinto Silva,18,Quimica,Vicosa,DF,8.3
20267690,Isabela Vieira Costa,47,Direito,Januaria,ES,9.33
20267691,Debora Gomes Andrade,33,Matematica,Governador Valadares,MG,5.92
20267692,Yasmin Rodrigues Almeida,25,Quimica,Juiz de Fora,GO,8.18
20267693,Beatriz Pereira Pinto,40,Engenharia de Software,Porteirinha,BA,8.29
20267694,Samuel Oliveira Ribeiro,41,Quimica,Ouro Preto,GO,7.48
20267695,Beatriz Rodrigues Silva,51,Agronomia,Governador Valadares,BA,8.1
20267696,Gabriel Silva,51,Fisica,Juiz de Fora,SP,7.62
20267697,Beatriz Castro Castro,45,Engenharia de Software,Coronel Fabriciano,GO,5.05
20267698,Igor Dias Soares Ramos,49,Direito,Janauba,BA,9.64
20267699,Leticia Pereira Mendes Machado,52,Analise e Desenvolvimento de Sistemas,Sao Francisco,BA,5.63
20267700,Fernanda Pereira Silva,25,Administracao,Almenara,MG,9.78
20267701,Matheus Soares Vieira,44,Matematica,Belo Horizonte,MG,7.05
20267702,Caio Rodrigues Moreira,36,Matematica,Pirapora,GO,8.01
20267703,Tatiana Fernandes Dias,25,Matematica,Coronel Fabriciano,SP,9.08
20267704,Rafaela Santos Moreira Machado,22,Matematica,Montes Claros,MG,7.35
20267705,Camila Vieira Costa,38,Sistemas de Informacao,Porteirinha,DF,7.0
20267706,Larissa Pereira Castro Carvalho,21,Administracao,Brasilia de Minas,DF,9.89
20267707,Amanda Santos Moura Cardoso,40,Analise e Desenvolvimento de Sistemas,Janauba,ES,8.2
20267708,Lucas Fernandes Carvalho,39,Fisica,Governador Valadares,GO,9.04
20267709,Helena Lopes Martins,32,Engenharia Eletrica,Uberlandia,GO,7.93
20267710,Nicolas Lima Lopes Ribeiro,35,Administracao,Curvelo,BA,6.72
20267711,Luana Ramos,53,Agronomia,Belo Horizonte,GO,9.55
20267712,Matheus Cardoso Costa Souza,37,Analise e Desenvolvimento de Sistemas,Curvelo,RJ,9.2
20267713,Leticia Fernandes Gomes,47,Engenharia Eletrica,Coronel Fabriciano,GO,8.06
20267714,Vinicius Nascimento Andrade,31,Matematica,Teofilo Otoni,ES,6.28
20267715,Tatiana Ramos Machado Castro,43,Engenharia de Software,Sao Francisco,GO,6.31
20267716,Ana Marques Nunes Moura,55,Quimica,Brasilia de Minas,BA,6.67
20267717,Nicolas Nunes,55,Analise e Desenvolvimento de Sistemas,Montes Claros,DF,8.07
20267718,Eduardo Alves Cavalcanti,49,Sistemas de Informacao,Pirapora,GO,5.93
20267719,Nicolas Santos Costa,20,Quimica,Montes Claros,DF,6.73
20267720,Beatriz Mendes Costa,30,Agronomia,Uberlandia,GO,5.6
20267721,Eduardo Cavalcanti Machado Rodrigues,55,Engenharia Eletrica,Diamantina,DF,8.77
20267722,Isabela Fernandes Souza Marques,55,Medicina,Ouro Preto,MG,8.83
20267723,Eduardo Teixeira Barbosa,20,Engenharia de Software,Vicosa,RJ,6.18
20267724,Helena Teixeira,51,Engenharia de Software,Curvelo,RJ,9.07
20267725,Pedro Ribeiro,28,Agronomia,Janauba,SP,6.99
20267726,Pedro Almeida Machado Marques,18,Sistemas de Informacao,Diamantina,SP,5.72
20267727,Fernanda Ramos Medeiros Lima,24,Engenharia Eletrica,Ouro Preto,BA,9.69
20267728,Rafaela Santos Rocha,22,Ciencia da Computacao,Almenara,RJ,5.42
20267729,Camila Ferreira,34,Direito,Curvelo,RJ,8.27
20267730,Enzo Lima Lopes Carvalho,20,Matematica,Porteirinha,RJ,7.83
20267731,Joao Nunes Teixeira Moura,39,Quimica,Porteirinha,BA,6.28
20267732,Tatiana Rocha Teixeira,27,Matematica,Janauba,SP,6.97
20267733,Matheus Carvalho Lopes,32,Ciencia da Computacao,Januaria,BA,8.57
20267734,Gabriel Moreira Nunes,27,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,GO,5.87
20267735,Carlos Pereira Lima,51,Fisica,Salinas,ES,6.41
20267736,Gabriel Ferreira Lima Pinto,40,Sistemas de Informacao,Januaria,RJ,8.25
20267737,Felipe Ramos Vieira,24,Engenharia de Software,Coronel Fabriciano,SP,7.04
20267738,Rafaela Mendes Oliveira,49,Ciencia da Computacao,Porteirinha,DF,8.38
20267739,Matheus Martins Freitas,41,Engenharia Eletrica,Porteirinha,BA,6.83
20267740,Alexandre Nascimento Soares,45,Quimica,Teofilo Otoni,BA,5.75
20267741,Yasmin Freitas Nunes,42,Ciencia da Computacao,Januaria,ES,7.39
20267742,Thiago Silva Medeiros Ferreira,27,Administracao,Pirapora,ES,6.11
20267743,Debora Alves Barbosa,24,Agronomia,Sao Francisco,ES,9.04
20267744,Daniela Barbosa Teixeira,43,Medicina,Uberlandia,MG,7.71
20267745,Debora Fernandes Fernandes,38,Administracao,Curvelo,DF,7.29
20267746,Debora Machado Rodrigues,28,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,MG,5.22
20267747,Alexandre Lima,29,Matematica,Montes Claros,SP,5.12
20267748,Bruno Cardoso,45,Sistemas de Informacao,Curvelo,GO,8.97
20267749,Gabriel Gomes,24,Direito,Almenara,DF,5.91
20267750,Pedro Soares Ribeiro,29,Ciencia da Computacao,Lavras,BA,6.46
20267751,Fernanda Castro Monteiro Andrade,47,Direito,Lavras,RJ,6.03
20267752,Rafaela Mendes,27,Analise e Desenvolvimento de Sistemas,Januaria,GO,8.44
20267753,Natalia Alves Carvalho,42,Quimica,Salinas,ES,7.18
20267754,Natalia Teixeira Pinto,41,Analise e Desenvolvimento de Sistemas,Sao Francisco,BA,6.57
20267755,Rafaela Rocha Rocha,54,Medicina,Pirapora,SP,6.32
20267756,Rafaela Marques Souza Vieira,33,Agronomia,Vicosa,BA,9.36
20267757,Felipe Teixeira Vieira,53,Administracao,Januaria,RJ,9.17
20267758,Yasmin Barbosa Gomes,41,Quimica,Januaria,ES,9.25
20267759,Nicolas Lopes Ramos,39,Quimica,Vicosa,ES,8.35
20267760,Caio Santos,51,Agronomia,Montes Claros,DF,7.1
20267761,Camila Vieira Dias,35,Medicina,Montes Claros,GO,6.57
20267762,Mariana Castro Moreira Nascimento,33,Direito,Januaria,DF,9.25
20267763,Guilherme Teixeira Souza,53,Medicina,Coronel Fabriciano,ES,6.15
20267764,Caio Alves Moura,33,Engenharia de Software,Brasilia de Minas,MG,5.89
20267765,Samuel Ramos Souza,25,Engenharia de Software,Teofilo Otoni,ES,6.66
20267766,Nicolas Machado Medeiros,33,Administracao,Ouro Preto,BA,6.47
20267767,Gabriel Pereira,19,Engenharia de Software,Sao Francisco,SP,8.69
20267768,Vinicius Moreira Santos,43,Medicina,Belo Horizonte,SP,8.11
20267769,Luana Machado Marques,45,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,ES,5.61
20267770,Daniela Andrade Rocha,49,Direito,Belo Horizonte,DF,8.54
20267771,Caio Dias,36,Analise e Desenvolvimento de Sistemas,Uberlandia,BA,8.95
20267772,Gustavo Carvalho,22,Quimica,Almenara,GO,5.36
20267773,Helena Pereira,20,Analise e Desenvolvimento de Sistemas,Ouro Preto,RJ,7.31
20267774,Leticia Santos Oliveira Mendes,49,Agronomia,Governador Valadares,DF,9.03
20267775,Thiago Nunes,53,Direito,Montes Claros,GO,9.53
20267776,Isabela Teixeira Teixeira Barbosa,30,Analise e Desenvolvimento de Sistemas,Salinas,RJ,6.57
20267777,Olivia Almeida Cavalcanti,22,Fisica,Teofilo Otoni,RJ,5.69
20267778,Carlos Alves Fernandes,21,Medicina,Brasilia de Minas,BA,9.88
20267779,Enzo Brito Moura,51,Engenharia de Software,Vicosa,GO,6.2
20267780,Rafaela Pinto Rocha Carvalho,49,Sistemas de Informacao,Sao Francisco,GO,7.53
20267781,Beatriz Almeida,41,Agronomia,Brasilia de Minas,ES,7.02
20267782,Carlos Carvalho Ribeiro Almeida,20,Sistemas de Informacao,Montes Claros,MG,9.47
20267783,Enzo Cavalcanti Nunes,21,Engenharia Eletrica,Vicosa,BA,7.49
20267784,Debora Andrade Nascimento,21,Medicina,Pirapora,GO,7.67
20267785,Larissa Moreira Ferreira Barbosa,28,Administracao,Uberlandia,BA,6.45
20267786,Natalia Cardoso Silva,34,Fisica,Salinas,MG,5.08
20267787,Mariana Nunes,35,Matematica,Pirapora,BA,9.54
20267788,Matheus Soares Moura,55,Medicina,Coronel Fabriciano,SP,5.68
20267789,Beatriz Carvalho,23,Direito,Vicosa,DF,7.86
20267790,Debora Almeida,46,Sistemas de Informacao,Sao Francisco,RJ,6.69
20267791,Olivia Ramos Martins,34,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,ES,7.71
20267792,Daniela Santos,19,Ciencia da Computacao,Teofilo Otoni,SP,5.87
20267793,Eduardo Lima Mendes Freitas,42,Ciencia da Computacao,Coronel Fabriciano,RJ,9.85
20267794,Amanda Andrade,48,Agronomia,Vicosa,SP,6.46
20267795,Rodrigo Barbosa,50,Engenharia de Software,Teofilo Otoni,MG,7.37
20267796,Natalia Soares Gomes Rodrigues,34,Ciencia da Computacao,Brasilia de Minas,DF,7.32
20267797,Fernanda Martins Machado Cardoso,25,Administracao,Salinas,GO,7.05
20267798,Amanda Teixeira Medeiros Castro,22,Fisica,Almenara,RJ,9.28
20267799,Igor Mendes Castro,37,Engenharia Eletrica,Brasilia de Minas,SP,8.16
20267800,Ana Pinto Freitas Lopes,31,Analise e Desenvolvimento de Sistemas,Januaria,ES,9.52
20267801,Pedro Teixeira Costa,35,Sistemas de Informacao,Curvelo,ES,6.77
20267802,Daniela Vieira,46,Fisica,Diamantina,SP,6.5
20267803,Enzo Carvalho Vieira,42,Engenharia de Software,Vicosa,SP,7.79
20267804,Thiago Pereira Lopes Alves,23,Ciencia da Computacao,Salinas,DF,6.82
20267805,Eduardo Moura Ferreira Nascimento,55,Medicina,Ouro Preto,ES,5.35
20267806,Leticia Moura,44,Administracao,Januaria,ES,8.22
20267807,Pedro Gomes Lopes Andrade,24,Engenharia Eletrica,Diamantina,GO,7.87
20267808,Mariana Rocha Soares Medeiros,36,Medicina,Juiz de Fora,MG,6.02
20267809,Felipe Alves Souza,23,Fisica,Belo Horizonte,DF,5.78
20267810,Matheus Martins Souza,50,Engenharia Eletrica,Brasilia de Minas,MG,6.36
20267811,Joao Nascimento Mendes Fernandes,39,Fisica,Porteirinha,DF,8.72
20267812,Helena Mendes Almeida Martins,18,Engenharia Eletrica,Uberlandia,SP,8.42
20267813,Rodrigo Freitas Nunes,41,Direito,Lavras,MG,9.7
20267814,Thiago Rodrigues Marques,43,Medicina,Janauba,GO,8.3
20267815,Joao Gomes,53,Administracao,Porteirinha,BA,5.38
20267816,Daniela Pereira Cardoso,23,Engenharia de Software,Vicosa,DF,5.78
20267817,Igor Castro Vieira Dias,30,Engenharia Eletrica,Curvelo,RJ,8.46
20267818,Enzo Vieira Vieira,24,Agronomia,Montes Claros,DF,6.63
20267819,Bruno Moura Rocha Almeida,51,Quimica,Montes Claros,GO,8.25
20267820,Lucas Santos Freitas,43,Quimica,Pirapora,GO,8.01
20267821,Luana Freitas,55,Agronomia,Curvelo,RJ,6.61
20267822,Fernanda Almeida Alves,24,Agronomia,Vicosa,MG,9.78
20267823,Camila Freitas Moura,22,Medicina,Juiz de Fora,SP,8.4
20267824,Helena Machado Ramos Rodrigues,45,Medicina,Uberlandia,RJ,5.24
20267825,Isabela Machado Ramos,52,Agronomia,Janauba,MG,8.58
20267826,Bruno Martins Monteiro,41,Sistemas de Informacao,Lavras,SP,7.29
20267827,Daniela Rodrigues Dias,36,Quimica,Salinas,GO,6.8
20267828,Rodrigo Pinto,53,Medicina,Salinas,MG,7.66
20267829,Fernanda Moreira Ramos,52,Direito,Belo Horizonte,SP,7.51
20267830,Alexandre Pereira,34,Matematica,Coronel Fabriciano,DF,7.02
20267831,Gabriel Moreira Medeiros,38,Engenharia de Software,Montes Claros,BA,5.94
20267832,Nicolas Vieira Ribeiro Moreira,53,Analise e Desenvolvimento de Sistemas,Governador Valadares,GO,8.82
20267833,Luana Nascimento Freitas,24,Analise e Desenvolvimento de Sistemas,Governador Valadares,DF,6.73
20267834,Gabriel Machado,53,Engenharia de Software,Sao Francisco,MG,8.07
20267835,Tatiana Souza,29,Analise e Desenvolvimento de Sistemas,Lavras,DF,7.18
20267836,Luana Martins Oliveira Martins,52,Engenharia Eletrica,Brasilia de Minas,GO,7.28
20267837,Daniela Fernandes Silva Medeiros,43,Quimica,Teofilo Otoni,GO,9.48
20267838,Thiago Costa,27,Medicina,Curvelo,DF,9.88
20267839,Joao Machado Costa,25,Ciencia da Computacao,Curvelo,ES,9.2
20267840,Joao Lima,46,Sistemas de Informacao,Januaria,RJ,6.94
20267841,Tatiana Pinto Silva,41,Matematica,Vicosa,BA,9.72
20267842,Alexandre Lopes Cardoso,34,Medicina,Januaria,ES,8.76
20267843,Ana Nunes Monteiro,26,Matematica,Porteirinha,ES,5.6
20267844,Daniela Fernandes Pinto,44,Direito,Almenara,ES,6.46
20267845,Luana Ferreira Pinto,22,Administracao,Belo Horizonte,RJ,8.4
20267846,Bruno Oliveira Fernandes,46,Sistemas de Informacao,Montes Claros,BA,8.39
20267847,Felipe Monteiro Costa,31,Matematica,Juiz de Fora,ES,9.5
20267848,Ana Monteiro Mendes Cardoso,20,Engenharia Eletrica,Janauba,GO,5.82
20267849,Mariana Fernandes Vieira Lopes,23,Ciencia da Computacao,Almenara,ES,7.81
20267850,Gabriel Santos Carvalho Nunes,48,Fisica,Porteirinha,DF,5.17
20267851,Beatriz Soares Gomes,49,Ciencia da Computacao,Curvelo,ES,6.05
20267852,Rodrigo Pereira Cavalcanti,21,Analise e Desenvolvimento de Sistemas,Porteirinha,BA,5.14
20267853,Yasmin Cavalcanti Monteiro,31,Ciencia da Computacao,Janauba,GO,9.85
20267854,Leticia Lima Ramos,40,Fisica,Governador Valadares,ES,8.97
20267855,Debora Monteiro Alves,49,Engenharia de Software,Lavras,ES,8.33
20267856,Guilherme Mendes Soares Cavalcanti,27,Sistemas de Informacao,Belo Horizonte,BA,8.88
20267857,Samuel Costa Dias,18,Engenharia de Software,Uberlandia,SP,9.7
20267858,Natalia Vieira,26,Administracao,Sao Francisco,DF,9.01
20267859,Yasmin Souza Marques,45,Engenharia Eletrica,Almenara,SP,6.69
20267860,Isabela Oliveira,24,Sistemas de Informacao,Porteirinha,GO,9.16
20267861,Leticia Alves,24,Quimica,Uberlandia,MG,7.24
20267862,Gabriel Santos,55,Administracao,Governador Valadares,GO,9.47
20267863,Mariana Ferreira,42,Agronomia,Porteirinha,RJ,5.88
20267864,Daniela Moreira,30,Engenharia Eletrica,Brasilia de Minas,MG,8.95
20267865,Igor Fernandes Soares Carvalho,29,Matematica,Sao Francisco,GO,9.43
20267866,Caio Machado Moura,42,Engenharia de Software,Almenara,ES,8.96
20267867,Natalia Ribeiro Fernandes Freitas,26,Direito,Belo Horizonte,MG,7.57
20267868,Natalia Oliveira Machado,21,Engenharia de Software,Porteirinha,RJ,5.7
20267869,Vinicius Vieira Nascimento,48,Engenharia Eletrica,Curvelo,ES,5.37
20267870,Matheus Martins Vieira,27,Fisica,Salinas,SP,5.71
20267871,Tatiana Santos,47,Fisica,Ouro Preto,DF,5.38
20267872,Isabela Moreira Barbosa,26,Matematica,Montes Claros,RJ,5.28
20267873,Pedro Medeiros Vieira,29,Direito,Pirapora,DF,8.66
20267874,Juliana Barbosa Ramos Souza,44,Fisica,Brasilia de Minas,GO,8.27
20267875,Igor Rocha,46,Engenharia Eletrica,Uberlandia,GO,9.33
20267876,Bruno Fernandes,50,Quimica,Curvelo,SP,9.03
20267877,Tatiana Almeida Fernandes,41,Administracao,Brasilia de Minas,RJ,9.49
20267878,Matheus Ferreira Teixeira,20,Engenharia Eletrica,Almenara,GO,9.51
20267879,Rafaela Nascimento Ramos,40,Fisica,Curvelo,ES,8.49
20267880,Gustavo Freitas Rocha,43,Direito,Sao Francisco,RJ,6.37
20267881,Natalia Moreira Nunes,46,Engenharia de Software,Curvelo,GO,5.45
20267882,Rodrigo Alves Nunes,55,Quimica,Porteirinha,MG,6.04
20267883,Juliana Costa Pereira,45,Quimica,Porteirinha,GO,6.73
20267884,Vinicius Vieira Lima Pereira,37,Administracao,Pirapora,MG,5.08
20267885,Nicolas Rocha Brito,20,Ciencia da Computacao,Janauba,DF,7.46
20267886,Leticia Martins Machado Andrade,22,Engenharia de Software,Coronel Fabriciano,ES,5.28
20267887,Fernanda Cavalcanti Almeida,48,Administracao,Sao Francisco,BA,8.04
20267888,Carlos Oliveira Rocha,47,Agronomia,Belo Horizonte,DF,6.25
20267889,Daniela Ramos,40,Ciencia da Computacao,Curvelo,SP,5.29
20267890,Olivia Rocha Fernandes Andrade,25,Analise e Desenvolvimento de Sistemas,Uberlandia,SP,5.18
20267891,Gustavo Barbosa Ribeiro Gomes,20,Fisica,Ouro Preto,SP,7.87
20267892,Nicolas Alves,27,Quimica,Pirapora,SP,6.65
20267893,Thiago Brito Andrade,54,Sistemas de Informacao,Porteirinha,MG,7.98
20267894,Isabela Nunes Dias,38,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,DF,5.23
20267895,Gabriel Cardoso Silva,31,Sistemas de Informacao,Ouro Preto,MG,8.29
20267896,Caio Martins,52,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,MG,9.29
20267897,Luana Pereira Cardoso,55,Sistemas de Informacao,Salinas,GO,7.05
20267898,Felipe Pereira,22,Engenharia Eletrica,Brasilia de Minas,RJ,7.71
20267899,Enzo Pereira Pereira Ramos,33,Direito,Montes Claros,BA,5.6
20267900,Samuel Nascimento Oliveira,31,Medicina,Janauba,GO,7.86
20267901,Larissa Almeida Ferreira,30,Fisica,Pirapora,BA,5.57
20267902,Eduardo Ribeiro Barbosa Martins,34,Quimica,Coronel Fabriciano,RJ,8.42
20267903,Gustavo Pereira,30,Quimica,Coronel Fabriciano,BA,5.38
20267904,Tatiana Soares Silva,42,Ciencia da Computacao,Salinas,DF,9.64
20267905,Helena Lima Silva,39,Quimica,Ouro Preto,SP,7.92
20267906,Joao Andrade Almeida,30,Administracao,Januaria,MG,7.35
20267907,Nicolas Martins Andrade,33,Analise e Desenvolvimento de Sistemas,Diamantina,RJ,9.45
20267908,Joao Nascimento Pereira,50,Ciencia da Computacao,Montes Claros,RJ,8.25
20267909,Felipe Gomes Dias,38,Engenharia de Software,Lavras,GO,6.17
20267910,Enzo Ferreira Gomes,30,Fisica,Janauba,DF,7.55
20267911,Beatriz Silva Cardoso,31,Ciencia da Computacao,Governador Valadares,MG,7.36
20267912,Samuel Moura,38,Administracao,Diamantina,RJ,7.09
20267913,Gabriel Carvalho Castro,43,Quimica,Teofilo Otoni,GO,7.54
20267914,Felipe Medeiros Freitas,39,Engenharia de Software,Vicosa,MG,5.58
20267915,Fernanda Vieira,30,Quimica,Sao Francisco,ES,9.04
20267916,Luana Almeida Medeiros Soares,28,Direito,Teofilo Otoni,ES,9.05
20267917,Felipe Teixeira Pereira Nascimento,44,Medicina,Governador Valadares,DF,8.96
20267918,Daniela Ribeiro,53,Fisica,Juiz de Fora,SP,6.49
20267919,Bruno Moreira Fernandes,52,Engenharia Eletrica,Belo Horizonte,BA,6.65
20267920,Lucas Brito Pinto,27,Engenharia de Software,Brasilia de Minas,BA,6.14
20267921,Carlos Nunes Cavalcanti,51,Engenharia de Software,Belo Horizonte,DF,7.9
20267922,Pedro Brito Moreira,19,Administracao,Almenara,DF,7.07
20267923,Juliana Almeida Brito,25,Matematica,Almenara,ES,6.45
20267924,Rodrigo Cardoso Fernandes Nascimento,34,Medicina,Uberlandia,GO,8.33
20267925,Nicolas Pereira Cavalcanti Marques,50,Administracao,Sao Francisco,ES,5.9
20267926,Gustavo Barbosa Moura,25,Fisica,Teofilo Otoni,ES,8.14
20267927,Vinicius Moura Lima,47,Direito,Pirapora,ES,8.59
20267928,Fernanda Pereira Brito,55,Engenharia de Software,Pirapora,DF,8.55
20267929,Yasmin Mendes Cardoso,28,Matematica,Pirapora,MG,7.66
20267930,Yasmin Oliveira Pereira Soares,46,Quimica,Montes Claros,ES,5.87
20267931,Amanda Moreira,25,Direito,Almenara,SP,7.51
20267932,Camila Soares Soares,28,Direito,Pirapora,GO,8.95
20267933,Samuel Andrade Rocha Brito,23,Sistemas de Informacao,Ouro Preto,DF,9.54
20267934,Helena Costa Alves,48,Engenharia de Software,Brasilia de Minas,DF,7.17
20267935,Isabela Almeida Nunes,39,Engenharia Eletrica,Lavras,BA,8.84
20267936,Yasmin Freitas Oliveira,28,Analise e Desenvolvimento de Sistemas,Juiz de Fora,DF,5.6
20267937,Debora Santos Moreira,50,Sistemas de Informacao,Pirapora,GO,9.69
20267938,Pedro Andrade,50,Engenharia Eletrica,Diamantina,DF,9.54
20267939,Joao Brito Dias,23,Matematica,Uberlandia,GO,5.89
20267940,Juliana Soares Oliveira,41,Medicina,Lavras,ES,7.28
20267941,Debora Castro Rodrigues,54,Fisica,Governador Valadares,ES,8.94
20267942,Caio Costa Costa Castro,27,Matematica,Juiz de Fora,RJ,8.85
20267943,Amanda Monteiro,36,Medicina,Ouro Preto,DF,6.57
20267944,Vinicius Lima Costa,20,Medicina,Brasilia de Minas,GO,9.79
20267945,Joao Ribeiro Medeiros Pereira,29,Matematica,Lavras,GO,8.38
20267946,Flavia Mendes Lopes,33,Fisica,Sao Francisco,GO,9.24
20267947,Bruno Machado Carvalho,27,Analise e Desenvolvimento de Sistemas,Januaria,MG,8.07
20267948,Gustavo Nascimento Nascimento,48,Administracao,Belo Horizonte,BA,7.92
20267949,Helena Nunes Marques,26,Engenharia Eletrica,Sao Francisco,GO,7.07
20267950,Matheus Fernandes Monteiro Moreira,31,Direito,Brasilia de Minas,DF,7.41
20267951,Bruno Carvalho Marques,43,Analise e Desenvolvimento de Sistemas,Lavras,RJ,8.27
20267952,Enzo Teixeira,47,Engenharia Eletrica,Juiz de Fora,SP,9.58
20267953,Bruno Dias Almeida,22,Agronomia,Ouro Preto,RJ,6.63
20267954,Mariana Teixeira Teixeira,48,Administracao,Pirapora,RJ,5.77
20267955,Guilherme Souza Silva,33,Engenharia de Software,Salinas,MG,8.74
20267956,Leticia Ribeiro Moura Mendes,19,Analise e Desenvolvimento de Sistemas,Sao Francisco,MG,7.34
20267957,Tatiana Medeiros Mendes,34,Medicina,Montes Claros,DF,9.72
20267958,Matheus Souza,45,Engenharia de Software,Porteirinha,MG,8.93
20267959,Eduardo Ribeiro Rocha,32,Engenharia de Software,Uberlandia,MG,5.48
20267960,Beatriz Dias Ribeiro Soares,19,Sistemas de Informacao,Juiz de Fora,ES,8.96
20267961,Daniela Pereira Andrade Monteiro,22,Engenharia Eletrica,Diamantina,MG,9.38
20267962,Pedro Castro Nascimento Martins,25,Engenharia Eletrica,Uberlandia,GO,8.04
20267963,Helena Nascimento Lima,27,Analise e Desenvolvimento de Sistemas,Porteirinha,SP,8.88
20267964,Leticia Medeiros,45,Ciencia da Computacao,Vicosa,DF,5.37
20267965,Olivia Ramos Moreira Moreira,47,Ciencia da Computacao,Ouro Preto,MG,6.88
20267966,Daniela Dias,21,Quimica,Uberlandia,SP,5.14
20267967,Felipe Almeida,29,Agronomia,Porteirinha,MG,9.06
20267968,Vinicius Fernandes Oliveira Freitas,19,Engenharia de Software,Belo Horizonte,ES,9.86
20267969,Nicolas Rocha Almeida Alves,47,Analise e Desenvolvimento de Sistemas,Almenara,DF,6.42
20267970,Caio Costa,27,Engenharia de Software,Salinas,MG,6.22
20267971,Vinicius Monteiro Alves,26,Administracao,Ouro Preto,ES,5.65
20267972,Debora Cavalcanti Almeida Rocha,29,Direito,Diamantina,ES,6.0
20267973,Luana Marques Teixeira Cavalcanti,38,Administracao,Montes Claros,GO,9.54
20267974,Luana Fernandes Rocha Nunes,50,Fisica,Porteirinha,RJ,5.25
20267975,Olivia Ferreira Brito,41,Direito,Curvelo,GO,7.89
20267976,Gabriel Ribeiro Lopes,34,Engenharia de Software,Governador Valadares,SP,8.02
20267977,Leticia Barbosa,39,Direito,Lavras,SP,6.23
20267978,Daniela Costa Almeida,21,Direito,Vicosa,MG,9.3
20267979,Enzo Dias Oliveira Gomes,53,Administracao,Montes Claros,DF,5.37
20267980,Rafaela Mendes,44,Matematica,Salinas,MG,7.5
20267981,Felipe Castro Cavalcanti Alves,32,Direito,Lavras,MG,5.55
20267982,Larissa Silva,50,Fisica,Porteirinha,SP,8.42
20267983,Alexandre Almeida Lima,40,Administracao,Vicosa,BA,5.44
20267984,Eduardo Medeiros Dias Rodrigues,23,Ciencia da Computacao,Curvelo,SP,6.78
20267985,Igor Nunes Nascimento,51,Fisica,Almenara,MG,6.99
20267986,Yasmin Machado Ribeiro,18,Ciencia da Computacao,Montes Claros,ES,9.9
20267987,Camila Cardoso Marques,37,Quimica,Pirapora,SP,6.18
20267988,Lucas Costa Ribeiro Teixeira,41,Medicina,Uberlandia,DF,7.84
20267989,Nicolas Ferreira Fernandes Medeiros,32,Medicina,Brasilia de Minas,ES,7.74
20267990,Natalia Martins Gomes Freitas,44,Quimica,Salinas,ES,8.31
20267991,Carlos Lopes Mendes,48,Direito,Diamantina,MG,5.48
20267992,Alexandre Martins Freitas Rocha,55,Analise e Desenvolvimento de Sistemas,Belo Horizonte,SP,9.6
20267993,Caio Rodrigues Vieira,54,Engenharia de Software,Januaria,GO,5.1
20267994,Isabela Cardoso Lima,32,Matematica,Juiz de Fora,DF,8.05
20267995,Camila Cavalcanti Ferreira Alves,51,Agronomia,Almenara,MG,8.71
20267996,Daniela Mendes Moreira Oliveira,38,Fisica,Curvelo,SP,9.37
20267997,Larissa Oliveira Soares,27,Medicina,Diamantina,GO,7.15
20267998,Amanda Marques Cardoso,33,Sistemas de Informacao,Sao Francisco,SP,7.88
20267999,Natalia Silva Ribeiro,53,Fisica,Vicosa,BA,9.67
20268000,Igor Carvalho Monteiro Santos,41,Direito,Pirapora,BA,5.57
20268001,Isabela Ribeiro Castro Moreira,42,Agronomia,Teofilo Otoni,RJ,6.12
20268002,Thiago Souza,34,Sistemas de Informacao,Coronel Fabriciano,ES,6.59
20268003,Vinicius Nunes Silva,43,Agronomia,Lavras,ES,6.63
20268004,Gustavo Castro Lopes,27,Engenharia Eletrica,Governador Valadares,MG,8.29
20268005,Pedro Martins Oliveira Fernandes,37,Sistemas de Informacao,Pirapora,RJ,7.96
